ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,eventFlagId0,eventFlagId1,eventFlagId5,isAreaIcon,isOverrideDistViewMarkPos,isEnableNoText,unknown_10_3,unknown_10_4,unknown_10_5,unknown_10_6,unknown_10_7,areaNo_forDistViewMark,gridXNo_forDistViewMark,gridZNo_forDistViewMark,worldMapPointIconId,dispMask00,dispMask01,pad2_0,pad2,distViewIconId,areaNo,gridXNo,gridZNo,pad,posX,posY,posZ,detailIcon1,detailIcon2,unknown_30,unknown_34,unknown_38,unknown_3C,unknown_3E,unknown_40,unknown_42,eventFlagId2,eventFlagId3,eventFlagId4,unknown_50,variationIconId,unknown_56,unknown_58,unknown_5A,unknown_5C,unknown_5E,eventFlagId6,eventFlagId7,unk_00,eventFlagId8,fh_unknown_00,fh_unknown_01,fh_unknown_02,fh_unknown_03,
112,,0,0,[0|0|0],73112,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,60,44,39,0,73,110,-64,0,0,0,0,0,2,1,60,58,74112,74812,74912,-1,0,1,0,10,0,0,0,0,0,73922,0,0,0,0
113,,0,0,[0|0|0],73113,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,60,45,36,0,-5,16,20,0,0,0,0,0,2,1,60,58,74113,74813,74913,-1,0,1,0,10,0,0,0,0,0,73923,0,0,0,0
114,,0,0,[0|0|0],73114,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,60,45,37,0,4,22,-68,0,0,0,0,0,2,1,60,58,74114,74814,74914,-1,0,1,0,10,0,0,0,0,0,73924,0,0,0,0
116,,0,0,[0|0|0],73116,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,60,45,38,0,39,35,-9,0,0,0,0,0,2,1,60,58,74116,74816,74916,-1,0,1,0,10,0,0,0,0,0,73926,0,0,0,0
117,,0,0,[0|0|0],73117,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,60,45,39,0,-56,95,54,0,0,0,0,0,2,1,60,58,74117,74817,74917,-1,0,1,0,10,0,0,0,0,0,73927,0,0,0,0
118,,0,0,[0|0|0],73118,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,60,43,38,0,-128,188,92,0,0,0,0,0,2,1,0,0,74118,0,0,-1,0,1,0,10,0,0,0,0,0,0,0,0,0,0
119,,0,0,[0|0|0],73119,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,60,43,39,0,0,176,-77,0,0,0,0,0,2,1,0,0,74119,0,0,-1,0,1,0,10,0,0,0,0,0,0,0,0,0,0
120,,0,0,[0|0|0],73120,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,60,42,38,0,53,143,-44,0,0,0,0,0,2,1,60,58,74120,74820,74920,-1,0,1,0,10,0,0,0,0,0,73930,0,0,0,0
121,,0,0,[0|0|0],73121,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,60,42,37,0,45,98,-107,0,0,0,0,0,2,1,0,58,74121,0,74921,-1,0,1,0,10,0,0,0,0,0,73931,0,0,0,0
122,,0,0,[0|0|0],73122,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,60,42,37,0,108,89,50,0,0,0,0,0,2,1,0,58,74122,0,74922,-1,0,1,0,10,0,0,0,0,0,73932,0,0,0,0
123,,0,0,[0|0|0],73123,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,60,42,38,0,53,143,-44,0,0,0,0,0,2,1,0,58,74123,0,74923,-1,0,1,0,10,0,0,0,0,0,73933,0,0,0,0
124,,0,0,[0|0|0],73124,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,60,42,38,0,53,143,-44,0,0,0,0,0,2,1,0,58,74124,0,74924,-1,0,1,0,10,0,0,0,0,0,73934,0,0,0,0
125,,0,0,[0|0|0],73125,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,60,44,36,0,45,87,98,0,0,0,0,0,2,1,0,58,74125,0,74925,-1,0,1,0,10,0,0,0,0,0,73935,0,0,0,0
126,,0,0,[0|0|0],73126,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,60,44,36,0,45,87,98,0,0,0,0,0,2,1,0,58,74126,0,74926,-1,0,1,0,10,0,0,0,0,0,73936,0,0,0,0
127,,0,0,[0|0|0],73127,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,60,44,39,0,73,110,-64,0,0,0,0,0,2,1,0,58,74127,0,74927,-1,0,1,0,10,0,0,0,0,0,73937,0,0,0,0
128,,0,0,[0|0|0],73128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,45,37,0,4,22,-68,0,0,0,0,0,2,1,0,58,74128,0,74928,-1,0,1,0,10,0,0,0,0,0,73938,0,0,0,0
129,,0,0,[0|0|0],73129,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,44,38,0,126,32,-70,0,0,0,0,0,2,1,0,58,74129,0,74929,-1,0,1,0,10,0,0,0,0,0,73939,0,0,0,0
130,,0,0,[0|0|0],73109,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,60,44,37,50,75,30,-9,0,0,0,0,0,2,1,60,58,74109,74809,74909,-1,0,1,0,10,0,0,0,0,0,73919,0,0,0,0
300,,0,0,[0|0|0],73300,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,60,42,36,0,-74,92,62,0,0,0,0,0,2,0,60,0,0,9140,0,-1,0,1,0,10,0,0,74200,96000,0,73941,0,0,0,0
301,,0,0,[0|0|0],73301,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,60,42,37,0,-66,159,44,0,0,0,0,0,2,0,60,0,0,9141,0,-1,0,1,0,10,0,0,74201,96001,0,73942,0,0,0,0
302,,0,0,[0|0|0],73302,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,60,42,38,0,-48,192,98.46,0,0,0,0,0,2,0,60,0,0,9142,0,-1,0,1,0,10,0,0,74202,96002,0,73943,0,0,0,0
305,,0,0,[0|0|0],73305,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,60,43,36,0,57,64,85,0,0,0,0,0,2,0,60,0,0,9145,0,-1,0,1,0,10,0,0,74205,96005,0,73946,0,0,0,0
306,,0,0,[0|0|0],73306,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,60,43,38,0,-86,188,32,0,0,0,0,0,2,0,60,0,0,9146,0,-1,0,1,0,10,0,0,74206,96006,0,73947,0,0,0,0
307,,0,0,[0|0|0],73307,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,60,44,36,0,-22,79,-72,0,0,0,0,0,2,0,60,0,0,9147,0,-1,0,1,0,10,0,0,74207,96007,0,73948,0,0,0,0
308,,0,0,[0|0|0],73308,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,60,44,37,0,-52,87,-76,0,0,0,0,0,2,0,60,0,0,9148,0,-1,0,1,0,10,0,0,74208,96008,0,73949,0,0,0,0
309,,0,0,[0|0|0],73309,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,60,44,37,30,34.33,55.36,-58.97,0,0,0,0,0,2,1,60,0,74309,9149,0,-1,0,1,0,10,0,0,74209,96009,0,73978,0,0,0,0
310,,0,0,[0|0|0],73310,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,60,44,39,0,-72,153,44,0,0,0,0,0,2,0,60,0,0,9150,0,-1,0,1,0,10,0,0,74210,96010,0,73979,0,0,0,0
312,,0,0,[0|0|0],73312,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,60,45,37,0,86,24,4,0,0,0,0,0,2,0,60,0,0,9152,0,-1,0,1,0,10,0,0,74212,96012,0,73981,0,0,0,0
313,,0,0,[0|0|0],73313,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,60,45,38,0,44,12,97,0,0,0,0,0,2,0,60,0,0,9153,0,-1,0,1,0,10,0,0,74213,96013,0,73982,0,0,0,0
314,,0,0,[0|0|0],73314,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,60,45,38,0,-86,58,81,0,0,0,0,0,2,0,60,0,0,9154,0,-1,0,1,0,10,0,0,74214,96014,0,73983,0,0,0,0
315,,0,0,[0|0|0],73315,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,60,44,36,30,99.06,52.34,12.58,0,0,0,0,0,2,1,0,0,74315,0,0,-1,0,1,0,10,0,0,74215,96015,0,73984,0,0,0,0
316,,0,0,[0|0|0],73316,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,60,44,37,30,72.97,50.38,39.88,0,0,0,0,0,2,1,0,0,74316,0,0,-1,0,1,0,10,0,0,74216,96016,0,73985,0,0,0,0
317,,0,0,[0|0|0],73317,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,60,44,37,30,-13.58,62.97,28.39,0,0,0,0,0,2,1,0,0,74317,0,0,-1,0,1,0,10,0,0,74217,96017,0,73986,0,0,0,0
318,,0,0,[0|0|0],73318,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,60,45,37,30,-40.77,36.06,-83.51,0,0,0,0,0,2,1,0,0,74318,0,0,-1,0,1,0,10,0,0,74218,96018,0,73987,0,0,0,0
319,,0,0,[0|0|0],73319,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,60,45,37,30,49.5,28.71,46.28,0,0,0,0,0,2,1,0,0,74319,0,0,-1,0,1,0,10,0,0,74219,96019,0,73988,0,0,0,0
320,,0,0,[0|0|0],73320,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,60,45,37,30,25.51,34.23,-25.69,0,0,0,0,0,2,1,0,0,74320,0,0,-1,0,1,0,10,0,0,74220,96020,0,73989,0,0,0,0
321,,0,0,[0|0|0],73321,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,60,45,37,30,-112.99,39.32,-33.61,0,0,0,0,0,2,1,0,0,74321,0,0,-1,0,1,0,10,0,0,74221,96021,0,0,0,0,0,0
322,,0,0,[0|0|0],73322,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,60,45,36,30,53.98,55.52,92.46,0,0,0,0,0,2,1,0,0,74322,0,0,-1,0,1,0,10,0,0,74222,96022,0,73915,0,0,0,0
323,,0,0,[0|0|0],73323,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,60,44,37,50,-52,87,-76,0,0,0,0,0,2,0,60,0,0,9148,0,-1,0,1,0,10,0,0,74208,96008,0,73949,0,0,0,0
350,,0,0,[0|0|0],73350,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,60,42,36,0,-74,92,62,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,10,0,0,74250,96050,0,73901,0,0,0,0
351,,0,0,[0|0|0],73351,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,60,42,37,0,-66,159,44,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,10,0,0,74251,96051,0,73902,0,0,0,0
352,,0,0,[0|0|0],73352,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,60,42,38,0,-48,192,98.46,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,10,0,0,74252,96052,0,73903,0,0,0,0
356,,0,0,[0|0|0],73356,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,60,43,38,0,-86,188,32,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,10,0,0,74253,96053,0,73904,0,0,0,0
357,,0,0,[0|0|0],73357,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,60,44,36,0,-22,79,-72,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,10,0,0,74254,96054,0,73905,0,0,0,0
358,,0,0,[0|0|0],73358,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,60,44,37,0,-52,87,-76,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,10,0,0,74255,96055,0,73906,0,0,0,0
360,,0,0,[0|0|0],73360,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,60,44,39,0,-72,153,44,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,10,0,0,74256,96056,0,73907,0,0,0,0
362,,0,0,[0|0|0],73362,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,60,45,37,0,86,24,4,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,10,0,0,74257,96057,0,73908,0,0,0,0
364,,0,0,[0|0|0],73364,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,60,45,38,0,-86,58,81,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,10,0,0,74258,96058,0,73909,0,0,0,0
365,,0,0,[0|0|0],73365,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,60,44,39,0,22,132,44,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,10,0,0,0,0,0,0,0,0,0,0
500,,0,0,[0|0|0],73500,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,60,42,36,0,26,79,-4,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
502,,0,0,[0|0|0],73502,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,60,42,38,0,-54,191.93,21,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
503,,0,0,[0|0|0],73503,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,60,43,36,0,88,64.81,-29,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
504,,0,0,[0|0|0],73504,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,60,43,36,0,-75,64.81,88,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
505,,0,0,[0|0|0],73505,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,60,43,37,0,17,86.31,-58,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
506,,0,0,[0|0|0],73506,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,60,43,38,0,-84,131.22,-62,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
507,,0,0,[0|0|0],73507,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,60,44,37,0,-53,69.24,64,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
509,,0,0,[0|0|0],73509,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,60,44,39,0,-34,136.97,-22,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
510,,0,0,[0|0|0],73510,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,60,43,37,50,36.38,89.4,41.32,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
511,,0,0,[0|0|0],73511,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,60,45,39,0,64,103.7,41,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
512,,0,0,[0|0|0],73512,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,60,45,36,0,-86,28,89,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
513,,0,0,[0|0|0],73513,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,60,45,37,0,-90.47,20.61,96.33,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
514,,0,0,[0|0|0],73514,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,60,44,36,30,48.9,47,91.35,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
515,,0,0,[0|0|0],73515,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,60,45,37,30,-30.53,28.19,53.87,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
516,,0,0,[0|0|0],73516,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,60,43,38,10,-26.54,177.21,35.82,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
517,,0,0,[0|0|0],73517,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,60,43,39,20,88.99,108.531,96.707,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
518,,0,0,[0|0|0],73518,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,60,42,39,0,-54.12,204.3,61.66,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
519,,0,0,[0|0|0],73519,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,60,44,37,50,-53,69.24,64,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
520,,0,0,[0|0|0],73520,8078,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,60,42,36,0,26,79,-4,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
521,,0,0,[0|0|0],73521,8078,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,60,42,38,0,-54,191.93,21,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
522,,0,0,[0|0|0],73522,8078,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,60,43,36,0,88,64.81,-29,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
523,,0,0,[0|0|0],73523,8078,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,60,43,36,0,-75,64.81,88,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
524,,0,0,[0|0|0],73524,8078,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,60,43,37,0,17,86.31,-58,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
525,,0,0,[0|0|0],73525,8078,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,60,43,38,0,-84,131.22,-62,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
526,,0,0,[0|0|0],73526,8078,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,60,44,37,0,-53,69.24,64,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
527,,0,0,[0|0|0],73527,8078,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,60,44,39,0,-34,136.97,-22,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
528,,0,0,[0|0|0],73528,8078,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,60,45,39,0,64,103.7,41,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
529,,0,0,[0|0|0],73529,8078,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,60,45,36,0,-86,28,89,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
530,,0,0,[0|0|0],73530,8078,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,60,45,37,0,-90.47,20.61,96.33,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
531,,0,0,[0|0|0],73531,8078,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,60,44,36,30,48.9,47,91.35,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
532,,0,0,[0|0|0],73532,8078,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,60,45,37,30,-30.53,28.19,53.87,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
533,,0,0,[0|0|0],73533,8078,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,60,43,38,10,-26.54,177.21,35.82,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
534,,0,0,[0|0|0],73534,8078,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,60,43,39,20,88.99,108.531,96.707,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
535,,0,0,[0|0|0],73535,8078,0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,60,44,37,50,-53,69.24,64,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
536,,0,0,[0|0|0],73536,8078,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,60,43,37,50,36.38,89.4,41.32,0,0,0,0,0,2,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
540,,0,0,[0|0|0],73540,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,60,42,36,0,26,79,-4,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
541,,0,0,[0|0|0],73541,0,0,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,60,42,38,0,-54,191.93,21,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
542,,0,0,[0|0|0],73542,0,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,60,43,36,0,88,64.81,-29,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
543,,0,0,[0|0|0],73543,0,0,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,60,43,36,0,-75,64.81,88,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
544,,0,0,[0|0|0],73544,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,60,43,37,0,17,86.31,-58,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
545,,0,0,[0|0|0],73545,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,60,43,38,0,-84,131.22,-62,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
546,,0,0,[0|0|0],73546,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,60,44,37,0,-53,69.24,64,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
