ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,unknown_1a,unknown_1b,unknown_2,variationValue_1,variationValue_2,variationValue_3,variationValue_4,variationValue_5,variationValue_6,variationValue_7,variationValue_8,variationValue_9,variationValue_10,modifier1,modifier2,modifier3,variationIconId_1,variationIconId_2,variationIconId_3,variationIconId_4,variationIconId_5,variationIconId_6,variationIconId_7,variationIconId_8,variationIconId_9,variationIconId_10,
4090,Sorcerer's Rise B,0,0,[0|0|0],10,1,0,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,Church A (Standard),1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4101,Church B (Starter),0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4130,Church (Rotted Woods),0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
4200,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,Camp A,1,0,[0|0|0],10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,Camp B,1,0,[0|0|0],10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4302,Camp C,0,0,[0|0|0],10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4330,Camp (Rotted Woods),0,0,[0|0|0],10,0,0,10,10,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
4340,,1,0,[0|0|0],10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4341,,1,0,[0|0|0],10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4350,,1,0,[0|0|0],10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4401,Shack,1,0,[0|0|0],10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,Caravans A,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501,Caravans B,0,0,[0|0|0],10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4551,Boss Raid - Fell Omen (Morgott),0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0
4552,Boss Raid - Augur (Maris),0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0
4553,Boss Raid - Sentient Pest (Gnoster),0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4555,Boss Raid - Demon (Libra),0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0
4590,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4591,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,Night Horde - Royal Army,1,0,[0|0|0],7,1,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4601,Night Horde - Giant Dogs and Crows,1,0,[0|0|0],7,1,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4602,Night Horde - Giant Ants,1,0,[0|0|0],7,1,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4603,Night Horde - Fingercreepers,1,0,[0|0|0],7,1,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4604,Night Horde - Dragons,1,0,[0|0|0],7,1,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4605,Night Horde - Guardian Golems,1,0,[0|0|0],7,1,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4606,Night Horde - Mounted Revenant Followers,1,0,[0|0|0],10,1,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4608,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4609,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4610,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4611,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4615,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4616,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4617,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4618,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4620,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4621,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4622,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4623,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4625,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4626,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4627,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4628,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4630,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4631,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4632,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4633,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4635,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4636,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4637,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4638,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4640,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4641,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4642,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4643,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
4650,Evergaol A,1,0,[0|0|0],10,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4651,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0
4652,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0
4653,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0
4654,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0
4655,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0
4656,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0
4657,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0
4658,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0
4659,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0
4660,,1,0,[0|0|0],10,0,0,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4661,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0
4663,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0
4664,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0
4665,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0
4666,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0
4667,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0
4668,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0
4669,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0
4670,,1,0,[0|0|0],10,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4671,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0,0,0
4672,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0
4673,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4674,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0
4675,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4676,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4677,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0
4678,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0
4680,,1,0,[0|0|0],10,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4681,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,438,438,0,0,0,0,0,0,0,0,0,0
4682,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,401,401,0,0,0,0,0,0,0,0,0,0
4686,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,405,405,0,0,0,0,0,0,0,0,0,0
4687,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,439,439,0,0,0,0,0,0,0,0,0,0
4688,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,406,406,0,0,0,0,0,0,0,0,0,0
4691,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,415,415,0,0,0,0,0,0,0,0,0,0
4695,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,419,419,0,0,0,0,0,0,0,0,0,0
4700,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0
4710,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0
4720,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0
4730,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0
4740,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0
4750,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0
4760,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770,Night Boss - Tibia Mariner/Those Who Live in Death,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,437,437,0,0,0,0,0,0,0,0,0,0
4780,Night Boss - Gaping Dragon,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,900,427,427,0,0,0,0,0,0,0,0,0,0
4790,Night Boss - Centipede Demon,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,900,428,428,0,0,0,0,0,0,0,0,0,0
4800,Night Boss - Duke's Dear Freja,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,900,429,429,0,0,0,0,0,0,0,0,0,0
4810,Night Boss - Smelter Demon,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,900,430,430,0,0,0,0,0,0,0,0,0,0
4820,Night Boss - Nameless King,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,900,431,431,0,0,0,0,0,0,0,0,0,0
4830,Night Boss - Dancer of the Boreal Valley,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,900,432,432,0,0,0,0,0,0,0,0,0,0
4840,Night Boss - Fell Omen (Morgott),1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,0,0,0,0,0,0
4850,Night Boss - Draconic Tree Sentinel/Royal Cavalrymen,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,403,403,0,0,0,0,0,0,0,0,0,0
4860,Night Boss - Tree Sentinel/Royal Cavalrymen,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,402,402,0,0,0,0,0,0,0,0,0,0
4870,Night Boss - Godskin Apostle,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,433,433,0,0,0,0,0,0,0,0,0,0
4880,Night Boss - Godskin Duo,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,434,434,0,0,0,0,0,0,0,0,0,0
4890,Night Boss - Wormface,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,412,412,0,0,0,0,0,0,0,0,0,0
4900,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,437,437,0,0,0,0,0,0,0,0,0,0
4910,Night Boss - Grafted Monarch (Godrick),0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,436,436,0,0,0,0,0,0,0,0,0,0
4917,Night Boss - Valiant Gargoyle,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,416,416,0,0,0,0,0,0,0,0,0,0
4918,Night Boss - Great Wyrm,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,418,418,0,0,0,0,0,0,0,0,0,0
4919,Night Boss - Ancient Dragon,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,445,445,0,0,0,0,0,0,0,0,0,0
4920,Night Boss - Full-Grown Fallingstar Beast,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,435,435,0,0,0,0,0,0,0,0,0,0
4921,Night Boss - Death Rite Bird,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,443,443,0,0,0,0,0,0,0,0,0,0
4923,Night Boss - Nox Dragonkin Soldier,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,446,446,0,0,0,0,0,0,0,0,0,0
4924,Night Boss - Bell-bearing Hunter (Elemer),0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,439,439,0,0,0,0,0,0,0,0,0,0
4925,Night Boss - Crucible Knight/Golden Hippopotamus,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,447,447,0,0,0,0,0,0,0,0,0,0
4926,Night Boss - Outland Commander (Niall),0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,449,449,0,0,0,0,0,0,0,0,0,0
4927,Night Boss - Battlefield Commander (O'Neil),0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,448,448,0,0,0,0,0,0,0,0,0,0
4928,Night Boss - Night's Cavalry,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,440,440,0,0,0,0,0,0,0,0,0,0
4929,Night Boss - Demi-Human Queen/Swordmaster,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,444,444,0,0,0,0,0,0,0,0,0,0
4930,Night Boss - Royal Revenant,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,406,406,0,0,0,0,0,0,0,0,0,0
4940,Scale-bearing Merchant (Libra),0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0
4941,Castle A (Banished Knights),0,0,[0|0|0],1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4942,Castle B (Pot Trolls),0,0,[0|0|0],1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4943,Castle C (Crucible Knights),0,0,[0|0|0],1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4990,Night Boss - Ulcerated Tree Spirit,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,413,413,0,0,0,0,0,0,0,0,0,0
4991,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4992,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,,1,0,[0|0|0],10,0,2,0,10,0,0,0,0,0,0,0,0,0,0,14000,0,42604,0,0,0,0,0,0,0,0
5001,,1,0,[0|0|0],10,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,42604,0,0,0,0,0,0,0,0
5002,,1,0,[0|0|0],10,0,2,10,0,0,0,0,0,0,0,0,0,0,0,14000,42608,0,0,0,0,0,0,0,0,0
5003,,1,0,[0|0|0],10,0,2,10,0,0,0,0,0,0,0,0,0,0,0,14000,42609,0,0,0,0,0,0,0,0,0
5004,,1,0,[0|0|0],10,0,2,10,0,0,0,0,0,0,0,0,0,0,0,14000,42605,0,0,0,0,0,0,0,0,0
5005,,1,0,[0|0|0],10,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,42610,0,0,0,0,0,0,0,0,0
5006,,1,0,[0|0|0],10,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,42606,0,0,0,0,0,0,0,0,0
5010,,1,0,[0|0|0],10,0,2,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,42606,42602,42603,0,0,0,0,0
5011,,1,0,[0|0|0],10,0,2,0,0,10,10,10,0,10,0,0,0,0,0,0,0,0,0,42601,42604,0,42602,0,0,0
5100,,1,0,[0|0|0],10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105,,1,0,[0|0|0],10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5110,,1,0,[0|0|0],10,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
5115,,1,0,[0|0|0],10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,11000,0,0,0,0,0,0,0,0,0,0
5201,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,11001,11001,0,0,0,0,0,0,0,0,0,0
5202,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,11002,11002,0,0,0,0,0,0,0,0,0,0
5203,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,11003,11003,0,0,0,0,0,0,0,0,0,0
5210,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,11004,11004,0,0,0,0,0,0,0,0,0,0
5211,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,11005,11005,0,0,0,0,0,0,0,0,0,0
5212,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,11006,11006,0,0,0,0,0,0,0,0,0,0
5213,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,0,0,0,0
5240,,1,0,[0|0|0],1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,42603,0,0,0,0,0,0,0,0,0
5242,,1,0,[0|0|0],10,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,42608,0,0,0,0,0,0,0,0,0
5245,,1,0,[0|0|0],1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,42609,0,0,0,0,0,0,0,0,0
5246,,1,0,[0|0|0],10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,42602,0,0,0,0,0,0,0,0,0
5250,,1,0,[0|0|0],1,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,42606,0,0,0,0,0,0,0,0,0
5252,,1,0,[0|0|0],1,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,42604,0,0,0,0,0,0,0,0,0
5255,,1,0,[0|0|0],1,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,42600,0,0,0,0,0,0,0,0,0
5257,,1,0,[0|0|0],1,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,42609,0,0,0,0,0,0,0,0,0
5300,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5305,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5310,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5349,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15103,0,0,0,0,0,0,0,0,0,0,0,0
5350,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15100,0,0,0,0,0,0,0,0,0,0,0,0
5351,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15101,0,0,0,0,0,0,0,0,0,0,0,0
5352,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15102,0,0,0,0,0,0,0,0,0,0,0,0
5353,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15103,0,0,0,0,0,0,0,0,0,0,0,0
5354,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15100,0,0,42601,0,0,0,0,0,0,0,0,0
5355,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15104,0,0,0,0,0,0,0,0,0,0,0,0
