path,priority,info
nightreign/assets/textures/1/MENU_MapTile_L1_02_00.png,0,256x256
nightreign/assets/textures/1/MENU_MapTile_L1_02_01.png,0,256x256
nightreign/assets/textures/1/MENU_MapTile_L1_02_02.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_00_00.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_00_01.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_00_02.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_00_03.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_00_04.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_00_05.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_01_00.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_01_01.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_01_02.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_01_03.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_01_04.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_01_05.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_02_00.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_02_01.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_02_01_B1.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_02_02.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_02_03.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_02_03_B1.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_02_04.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_02_04_B1.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_02_05.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_03_00.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_03_01.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_03_01_B1.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_03_02.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_03_02_B1.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_03_03.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_03_03_B1.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_03_04.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_03_04_B1.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_03_05.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_04_00.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_04_01.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_04_02.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_04_03.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_04_03_B1.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_04_04.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_04_04_B1.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_04_05.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_05_00.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_05_01.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_05_02.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_05_03.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_05_04.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L0_05_05.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L1_00_00.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L1_00_01.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L1_00_02.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L1_01_00.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L1_01_00_B1.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L1_01_01.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L1_01_01_B1.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L1_01_02.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L1_01_02_B1.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L1_02_00.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L1_02_01.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L1_02_01_B1.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L1_02_02.png,0,256x256
nightreign/assets/textures/2/MENU_MapTile_L1_02_02_B1.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_00_00.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_00_01.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_00_02.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_00_03.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_00_04.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_00_05.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_01_00.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_01_01.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_01_02.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_01_03.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_01_03_B1.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_01_04.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_01_05.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_02_00.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_02_01.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_02_02.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_02_03.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_02_03_B1.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_02_04.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_02_04_B1.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_02_05.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_03_00.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_03_01.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_03_02.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_03_03.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_03_03_B1.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_03_04.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_03_04_B1.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_03_05.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_04_00.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_04_01.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_04_02.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_04_03.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_04_04.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_04_05.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_05_00.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_05_01.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_05_02.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_05_03.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_05_04.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L0_05_05.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L1_00_00.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L1_00_01.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L1_00_01_B1.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L1_00_02.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L1_01_00.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L1_01_01.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L1_01_01_B1.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L1_01_02.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L1_01_02_B1.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L1_02_00.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L1_02_01.png,0,256x256
nightreign/assets/textures/3/MENU_MapTile_L1_02_02.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_00_00.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_00_01.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_00_02.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_00_03.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_00_04.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_00_05.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_01_00.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_01_01.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_01_02.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_01_03.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_01_03_B1.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_01_04.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_01_04_B1.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_01_05.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_02_00.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_02_01.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_02_01_B1.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_02_02.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_02_02_B1.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_02_03.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_02_03_B1.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_02_04.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_02_04_B1.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_02_05.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_03_00.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_03_01.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_03_01_B1.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_03_02.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_03_02_B1.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_03_03.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_03_03_B1.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_03_04.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_03_05.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_04_00.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_04_01.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_04_01_B1.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_04_02.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_04_02_B1.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_04_03.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_04_03_B1.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_04_04.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_04_05.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_05_00.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_05_01.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_05_02.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_05_03.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_05_04.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L0_05_05.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L1_00_00.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L1_00_01.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L1_00_01_B1.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L1_00_02.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L1_00_02_B1.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L1_01_00.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L1_01_00_B1.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L1_01_01.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L1_01_01_B1.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L1_01_02.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L1_01_02_B1.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L1_02_00.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L1_02_00_B1.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L1_02_01.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L1_02_01_B1.png,0,256x256
nightreign/assets/textures/4/MENU_MapTile_L1_02_02.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_00_00.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_00_01.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_00_02.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_00_03.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_00_04.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_00_05.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_01_00.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_01_01.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_01_02.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_01_03.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_01_03_B1.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_01_04.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_01_05.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_02_00.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_02_01.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_02_01_B1.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_02_02.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_02_03.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_02_03_B1.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_02_04.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_02_04_B1.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_02_05.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_03_00.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_03_01.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_03_01_B1.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_03_02.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_03_02_B1.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_03_03.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_03_03_B1.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_03_04.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_03_04_B1.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_03_05.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_04_00.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_04_01.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_04_02.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_04_03.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_04_04.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_04_05.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_05_00.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_05_01.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_05_02.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_05_03.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_05_04.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L0_05_05.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L1_00_00.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L1_00_01.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L1_00_01_B1.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L1_00_02.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L1_01_00.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L1_01_00_B1.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L1_01_01.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L1_01_01_B1.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L1_01_02.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L1_01_02_B1.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L1_02_00.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L1_02_01.png,0,256x256
nightreign/assets/textures/5/MENU_MapTile_L1_02_02.png,0,256x256
nightreign/assets/textures/bg.png,0,1269x713
nightreign/assets/textures/spots/MENU_MenuIcon_42041.png,0,200x200
nightreign/assets/textures/spots/MENU_MenuIcon_42043.png,0,200x200
nightreign/assets/textures/spots/MENU_MenuIcon_42044.png,0,200x200
nightreign/assets/textures/spots/MENU_MenuIcon_42045.png,0,200x200
nightreign/assets/textures/spots/MENU_MenuIcon_42046.png,0,162x162
nightreign/assets/textures/spots/MENU_MenuIcon_42049.png,0,100x100
nightreign/assets/textures/spots/boss.png,0,112x112
nightreign/assets/textures/spots/buried treasure.png,0,154x160
nightreign/assets/textures/spots/cabin.png,0,160x100
nightreign/assets/textures/spots/cart.png,0,172x148
nightreign/assets/textures/spots/castle.png,0,240x244
nightreign/assets/textures/spots/cave.png,0,200x200
nightreign/assets/textures/spots/church.png,0,140x188
nightreign/assets/textures/spots/danger boss.png,0,130x126
nightreign/assets/textures/spots/encampment.png,0,224x128
nightreign/assets/textures/spots/evergaol.png,0,164x162
nightreign/assets/textures/spots/fort.png,0,266x202
nightreign/assets/textures/spots/grace.png,0,156x156
nightreign/assets/textures/spots/launch.png,0,96x96
nightreign/assets/textures/spots/play area.png,0,146x148
nightreign/assets/textures/spots/rare sorcerer's rise.png,0,108x208
nightreign/assets/textures/spots/ruins.png,0,234x128
nightreign/assets/textures/spots/scale-bearing merchant.png,0,100x100
