ID,Name,unknown_0,areaNo,gridXNo,gridZNo,pad,unknown_2,unknown_3,unknown_4,attachPointEntityId,defaultSmallBase,unknown_7a,unknown_7b,unknown_7c,unknown_7d,unknown_8a,unknown_8b,unknown_8c,unknown_8d,unknown_9a,unknown_9b,unknown_9c,unknown_9d,unknown_10a,unknown_10b,unknown_10c,unknown_10d,unknown_11a,unknown_11b,unknown_11c,unknown_11d,unknown_12a,unknown_12b,unknown_12c,unknown_12d,unknown_13,posX,posY,posZ,unknown_17,unknown_18,unknown_19a,unknown_19b,unknown_19c,unknown_19d,unknown_20,unknown_21,unknown_22a,unknown_22b,unknown_22c,unknown_22d,unknown_23a,unknown_23b,unknown_23c,unknown_23d,unknown_24,
125,Starter Major Base - Waypoint Ruins,1,60,44,36,0,704,13,0,1044362601,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,87,98,170,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
126,Starter Major Base - Waypoint Ruins Alt,1,60,44,36,0,705,13,0,1044362602,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,87,98,170,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
127,Starter Major Base - Summonwater Approach,1,60,44,39,0,706,12,0,1044392601,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,110,-64,-45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
128,Starter Major Base - Minor Erdtree,1,60,45,37,0,707,13,0,1045372601,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,-68,62,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
129,Starter Major Base - Northwest Mistwood,1,60,44,38,0,708,0,0,1044382601,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,32,-70,55,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
190,Castle - Castle,1,60,43,37,0,0,15,0,1043372950,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.7,79.15,62.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
300,Minor Base - Far Southwest,1,60,42,36,0,0,15,700,1042362980,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,-74,92,62,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Minor Base - Stormhill South of Gate,1,60,42,37,0,0,15,701,1042372980,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,-66,159,44,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Minor Base - West of Warmaster's Shack,1,60,42,38,0,0,11,702,1042382980,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,-48,192,98.46,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,Minor Base - Lake,1,60,43,36,0,0,15,0,1043362980,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,57,64,85,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,Minor Base - Above Stormhill Tunnel Entrance,1,60,43,38,0,0,11,12,1043382980,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,-86,188,32,-180,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,Minor Base - Southeast of Lake,1,60,44,36,0,0,13,704,1044362980,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,45,87,98,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Minor Base - East of Cavalry Bridge,1,60,44,37,0,0,13,705,1044372980,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,-52,87,-76,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,Rotted Woods - Center West,0,60,44,37,3,13,0,0,1047302935,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.33,55.36,-58.97,-140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
310,Minor Base - Northeast of Saintsbridge,1,60,44,39,0,0,12,706,1044392980,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,-72,153,44,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,Minor Base - Minor Erdtree,1,60,45,37,0,0,13,707,1045372980,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,86,24,4,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,Minor Base - Third Church,1,60,45,38,0,0,0,0,1045382980,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,39,35,-9,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,Minor Base - Below Summonwater Hawk,1,60,45,38,0,0,0,708,1045382981,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,-86,58,81,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,Rotted Woods - Southwest,0,60,44,36,3,13,0,0,1046302935,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99.06,52.34,12.58,-10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
316,Rotted Woods - Northwest,0,60,44,37,3,13,0,0,1047302936,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72.97,50.38,39.88,135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
317,Rotted Woods - Far Northwest,0,60,44,37,3,13,0,0,1047302937,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-13.58,62.97,28.39,-165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
318,Rotted Woods - Center East,0,60,45,37,3,13,0,0,1057302930,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-40.77,36.06,-83.51,152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
319,Rotted Woods - Far Northeast,0,60,45,37,3,13,0,0,1057302931,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.5,28.71,46.28,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
320,Rotted Woods - Northeast,0,60,45,37,3,13,0,0,1057302932,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.51,34.23,-25.69,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
321,Minor Base - Rotted Church,0,60,45,37,3,13,0,0,1057302933,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-112.99,39.32,-33.61,167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
322,Rotted Woods - Southeast,0,60,45,36,3,13,0,0,1056302500,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.98,55.52,92.46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
350,Starter Minor Base - Far Southwest,1,60,42,36,0,700,15,0,1042362600,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-74,92,62,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
351,Starter Minor Base - Stormhill South of Gate,1,60,42,37,0,701,15,0,1042372600,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-66,159,44,142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
352,Starter Minor Base - West of Warmaster's Shack,1,60,42,38,0,702,11,0,1042382600,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-48,192,98.46,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
356,Starter Minor Base - Above Stormhill Tunnel Entrance,1,60,43,38,0,703,11,12,1043382600,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-86,188,32,-180,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
357,Starter Minor Base - Southeast of Lake,1,60,44,36,0,704,13,0,1044362600,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-22,79,-72,170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
358,Starter Minor Base - East of Cavalry Bridge,1,60,44,37,0,705,13,0,1044372600,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-52,87,-76,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
360,Starter Minor Base - Northeast of Saintsbridge,1,60,44,39,0,706,12,0,1044392600,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-72,153,44,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
362,Starter Minor Base - Minor Erdtree,1,60,45,37,0,707,13,0,1045372600,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,24,4,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
364,Starter Minor Base - Below Summonwater Hawk,1,60,45,38,0,708,0,0,1045382600,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-86,58,81,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
365,,0,60,44,39,0,0,0,0,1044392982,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.462,135,44,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,Night Boss - Southwest Corner,1,60,42,36,0,0,15,0,1042362990,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,79,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,Night Boss - West Stormhill Graveyard,1,60,42,38,0,0,11,0,1042382990,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-54,191.93,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,Night Boss - South Lake,1,60,43,36,0,0,15,0,1043362990,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,64.81,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,Night Boss - Northwest Lake,1,60,43,36,0,0,15,0,1043362991,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-75,64.81,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,Night Boss - South of Castle,1,60,43,37,0,0,15,0,1043372990,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,86.31,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,Night Boss - Northwest of Castle,1,60,43,38,0,0,11,12,1043382991,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-84,131.22,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,Night Boss - Northeast of Lake,1,60,44,37,0,0,13,15,1044372990,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-53,69.24,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,Night Boss - East of Saintsbridge,1,60,44,39,0,0,12,0,1044392990,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-34,136.97,-22,45.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,Night Boss - Noklateo Entrance,1,60,43,37,5,15,0,0,1037502990,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.38,89.4,41.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Night Boss - Northeast Corner,1,60,45,39,0,0,0,0,1045392990,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,97.26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Night Boss - Southwest Mistwood,1,60,45,36,0,0,13,0,1045362998,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-88,24.28,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,Night Boss - Northwest Mistwood Pond,1,60,45,37,0,0,13,0,1045372998,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-90.47,20.61,96.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,Night Boss - Southeast Rotted Woods,0,60,44,36,3,13,0,0,1046302989,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.9,47,91.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,Night Boss - Northwest Rotted Woods,0,60,45,37,3,13,0,0,1057302989,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-30.53,28.19,53.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,Night Boss - Southeast Mountaintop,0,60,43,38,1,11,0,0,1038102990,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-26.54,177.21,35.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,Night Boss - North of Crater,0,60,43,39,2,12,0,0,1039202910,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88.99,108.531,96.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,Night Boss - Northwest Corner,1,60,42,39,0,0,11,0,1042392989,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-54.12,204.3,61.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,,1,60,44,37,5,15,0,0,1047502990,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-53,69.24,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,Event - Gnoster- Southwest Corner,0,60,42,36,0,0,15,0,1042362650,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,79,-4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
521,Event - Gnoster- West Stormhill Graveyard,0,60,42,38,0,0,11,0,1042382650,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-54,191.93,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
522,Event - Gnoster- Southeast Lake,0,60,43,36,0,0,15,0,1043362650,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,64.81,-29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
523,Event - Gnoster- Northwest Lake,0,60,43,36,0,0,15,0,1043362652,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-75,64.81,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
524,Event - Gnoster- South of Castle,0,60,43,37,0,0,15,0,1043372651,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,86.31,-58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
525,Event - Gnoster- Northwest of Castle,0,60,43,38,0,0,11,12,1043382650,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-84,131.22,-62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
526,Event - Gnoster- Castle Front,0,60,44,37,0,0,13,15,1044372650,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-53,69.24,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
527,Event - Gnoster- East of Saintsbridge,0,60,44,39,0,0,12,0,1044392640,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-34,136.97,-22,45.87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
528,Event - Gnoster- Northeast Corner,0,60,45,39,0,0,0,0,1045392650,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,97.26,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
529,Event - Gnoster- Southwest Mistwood,0,60,45,36,0,0,13,0,1045362650,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-88,24.28,96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
530,Event - Gnoster- Northwest Mistwood,0,60,45,37,0,0,13,0,1045372650,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-90.47,20.61,96.33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
531,,0,60,44,36,3,13,0,0,1046302650,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.9,47,91.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
532,Event - Gnoster- Northwest Rotted Woods,0,60,45,37,3,13,0,0,1057302650,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-30.53,28.19,53.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
533,Event - Gnoster- Southeast Mountaintop,0,60,43,38,1,11,0,0,1038102650,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-26.54,177.21,35.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
534,Event - Gnoster- North of Crater,0,60,43,39,2,12,0,0,1039202650,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88.99,108.531,96.707,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
535,Event - Gnoster- East of Noklateo Entrance,0,60,44,37,5,15,0,0,1047502650,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-53,69.24,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
536,Event - Gnoster- Noklateo Entrance,0,60,43,37,5,15,0,0,1037502650,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.38,89.4,41.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
540,Event - Morgott- Southwest Corner,1,60,42,36,0,0,15,0,1042362995,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,79,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,Event - Morgott- West Stormhill Graveyard,1,60,42,38,0,0,11,0,1042382997,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-54,191.93,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Event - Morgott- Southeast Lake,1,60,43,36,0,0,15,0,1043362996,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,88,64.81,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,Event - Morgott- Northwest Lake,1,60,43,36,0,0,15,0,1043362988,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-75,64.81,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,Event - Morgott- South of Castle,1,60,43,37,0,0,15,0,1043372988,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17,86.31,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
