ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier,
86,Tile: Evergaol B,0,0,603,4660,2,6,0,0
87,Tile: Cathedral B (Cataclysm),0,0,117,3810,2,1,0,0
88,Tile: Major Ruins B (Cataclysm),0,0,109,3410,3,1,0,0
89,Tile: Major Ruins B (Cataclysm),0,0,113,3410,4,3,0,0
90,Tile: Major Ruins B (Cataclysm),0,0,100,3410,5,3,0,0
91,Tile: Major Ruins B (Cataclysm),0,0,114,3410,6,1,0,0
92,Tile: Caravans A,0,0,306,4500,1,0,0,0
93,Tile: Sorcerer's Rise A,0,0,310,4000,1,6,0,0
94,Tile: Encampment A,0,0,307,4300,1,0,0,0
95,Tile: Cathedral B (Cataclysm),0,1,124,3810,0,1,0,0
96,Tile: Castle (Cataclysm),0,1,113,3030,0,1,0,0
97,Tile: Fort (Cataclysm),0,1,106,3000,0,0,0,0
98,Tile: Cathedral B (Cataclysm),0,1,100,3810,1,0,0,0
99,Tile: Large Encampment,0,1,111,3200,0,0,0,0
100,Tile: Large Encampment with Siege Tower,0,1,103,3210,0,0,0,0
101,Tile: Large Encampment (Cataclysm),0,1,108,3220,0,0,0,0
102,Tile: Major Ruins A (Cataclysm),0,1,116,3400,0,2,0,0
103,Tile: Major Ruins C (Cataclysm),0,1,110,3420,0,0,0,0
104,Tile: Major Ruins B (Cataclysm),0,1,107,3410,0,0,0,0
105,Tile: Major Ruins B (Cataclysm),0,1,104,3410,1,0,0,0
106,Tile: Caravans B,0,1,356,4501,0,0,0,0
107,Tile: Church A,0,1,314,4100,0,0,0,0
108,Tile: Church A,0,1,305,4100,1,0,0,0
109,Tile: Church A,0,1,310,4100,2,0,0,0
110,Tile: Caravans A,0,1,312,4500,0,0,0,0
111,Tile: Sorcerer's Rise A,0,1,308,4000,0,9,0,0
112,Tile: Encampment D,0,1,300,4340,0,0,0,0
113,Tile: Encampment F,0,1,313,4350,0,1,0,0
114,Encounter: Bell-bearing Hunter,0,1,757,4687,0,0,0,439
115,Encounter: Draconic Sentinel,0,1,756,4654,0,0,0,0
116,Encounter: Castle Layout C,0,1,190,4943,0,0,0,0
117,Encounter: Magma Wyrm,0,1,763,4668,0,0,0,0
118,Encounter: Death Rite Bird,0,1,750,4674,0,0,0,0
119,Encounter: Valiant Gargoyle,0,1,753,4666,0,0,0,0
120,Encounter: Ulcerated Tree Spirit,0,1,761,4663,0,0,0,0
121,Encounter: Dragon,0,1,762,4659,0,0,0,0
122,Encounter: Grafted Scion,0,1,758,4665,0,0,0,0
123,Encounter: Lion Guardian,0,1,755,4657,0,0,0,0
124,Encounter: Leonine Misbegotten,0,1,760,4655,0,0,0,0
125,Encounter: Miranda Blossom,0,1,754,4671,0,0,0,0
126,Encounter: Ancient Hero of Zamor,0,1,759,4669,0,0,0,0
127,Tile: Evergaol B,0,1,605,4660,0,4,0,0
128,Tile: Evergaol A,0,1,604,4650,0,5,0,0
129,Tile: Evergaol A,0,1,606,4650,1,3,0,0
130,Tile: Evergaol C,0,1,601,4670,0,4,0,0
131,Tile: Evergaol B,0,1,607,4660,1,2,0,0
132,Tile: Evergaol C,0,1,602,4670,1,0,0,0
133,Tile: Evergaol B,0,1,603,4660,2,5,0,0
134,Encounter: Libra / Creature of Night,0,1,712,4940,0,0,0,424
135,Tile: Castle (Cataclysm),0,1,109,3030,1,1,0,0
136,Tile: Large Encampment with Siege Tower,0,1,101,3210,1,0,0,0
137,Tile: Large Encampment,0,1,114,3200,1,0,0,0
138,Tile: Large Encampment (Cataclysm),0,1,117,3220,1,0,0,0
139,Tile: Major Ruins C (Cataclysm),0,1,112,3420,1,0,0,0
140,Tile: Sorcerer's Rise A,0,1,302,4000,1,6,0,0
141,Tile: Encampment D,0,1,307,4340,1,0,0,0
142,Tile: Encampment F,0,1,301,4350,1,1,0,0
143,Tile: Cathedral A (Cataclysm),0,2,122,3800,0,0,0,0
144,Tile: Castle (Cataclysm),0,2,113,3030,0,1,0,0
145,Tile: Fort (Cataclysm),0,2,117,3000,0,1,0,0
146,Tile: Cathedral B (Cataclysm),0,2,101,3810,0,1,0,0
147,Tile: Large Encampment with Siege Tower,0,2,111,3210,0,0,0,0
148,Tile: Large Encampment,0,2,120,3200,0,1,0,0
149,Tile: Large Encampment with Siege Tower,0,2,104,3210,1,1,0,0
150,Tile: Major Ruins B (Cataclysm),0,2,108,3410,0,2,0,0
151,Tile: Major Ruins C (Cataclysm),0,2,110,3420,0,0,0,0
152,Tile: Major Ruins B (Cataclysm),0,2,103,3410,1,3,0,0
153,Tile: Major Ruins C (Cataclysm),0,2,116,3420,1,0,0,0
154,Tile: Encampment B,0,2,351,4301,0,0,0,0
155,Tile: Church A,0,2,307,4100,0,0,0,0
156,Tile: Church A,0,2,314,4100,1,0,0,0
157,Tile: Church A,0,2,310,4100,2,0,0,0
158,Tile: Caravans A,0,2,306,4500,0,0,0,0
159,Tile: Sorcerer's Rise A,0,2,305,4000,0,4,0,0
160,Tile: Encampment F,0,2,312,4350,0,1,0,0
161,Tile: Encampment D,0,2,308,4340,0,1,0,0
162,Encounter: Royal Revenant,0,2,757,4688,0,0,0,406
163,Encounter: Ancestor Spirit,0,2,756,4664,0,0,0,0
164,Encounter: Castle Layout A,0,2,190,4941,0,0,0,0
165,Encounter: Dragon,0,2,754,4658,0,0,0,0
166,Encounter: Ulcerated Tree Spirit,0,2,763,4663,0,0,0,0
167,Encounter: Magma Wyrm,0,2,755,4668,0,0,0,0
168,Encounter: Tree Sentinel,0,2,760,4652,0,0,0,0
169,Encounter: Demi-Human Queen,0,2,759,4677,0,0,0,0
170,Encounter: Leonine Misbegotten,0,2,753,4655,0,0,0,0
171,Encounter: Golden Hippopotamus,0,2,750,4672,0,0,0,0
172,Encounter: Grafted Scion,0,2,762,4665,0,0,0,0
173,Encounter: Miranda Blossom,0,2,761,4671,0,0,0,0
174,Encounter: Red Wolf of Radagon,0,2,758,4651,0,0,0,0
175,Tile: Evergaol B,0,2,605,4660,0,4,0,0
176,Tile: Evergaol A,0,2,606,4650,0,4,0,0
177,Tile: Evergaol B,0,2,604,4660,1,6,0,0
178,Tile: Evergaol C,0,2,601,4670,0,4,0,0
179,Tile: Evergaol C,0,2,607,4670,1,2,0,0
180,Tile: Evergaol B,0,2,602,4660,2,5,0,0
181,Tile: Evergaol A,0,2,603,4650,1,2,0,0
182,Tile: Castle (Cataclysm),0,2,106,3030,1,1,0,0
183,Tile: Castle (Cataclysm),0,2,109,3030,2,1,0,0
184,Tile: Cathedral A (Cataclysm),0,2,112,3800,1,0,0,0
185,Tile: Major Ruins B (Cataclysm),0,2,107,3410,2,3,0,0
186,Tile: Major Ruins B (Cataclysm),0,2,114,3410,3,2,0,0
187,Tile: Encampment F,0,2,300,4350,1,1,0,0
188,Tile: Encampment D,0,2,302,4340,1,1,0,0
189,Tile: Encampment F,0,2,313,4350,2,1,0,0
190,Tile: Cathedral B (Cataclysm),0,3,129,3810,0,0,0,0
191,Tile: Castle (Cataclysm),0,3,104,3030,0,1,0,0
192,Tile: Fort (Cataclysm),0,3,110,3000,0,1,0,0
193,Tile: Cathedral A (Cataclysm),0,3,114,3800,0,0,0,0
194,Tile: Large Encampment with Siege Tower,0,3,101,3210,0,1,0,0
195,Tile: Large Encampment,0,3,106,3200,0,1,0,0
196,Tile: Large Encampment (Cataclysm),0,3,116,3220,0,1,0,0
197,Tile: Major Ruins A (Cataclysm),0,3,120,3400,0,0,0,0
198,Tile: Major Ruins B (Cataclysm),0,3,112,3410,0,0,0,0
199,Tile: Major Ruins B (Cataclysm),0,3,100,3410,1,1,0,0
200,Tile: Major Ruins B (Cataclysm),0,3,113,3410,2,1,0,0
201,Tile: Encampment C,0,3,364,4302,0,0,0,0
202,Tile: Church A,0,3,306,4100,0,0,0,0
203,Tile: Church A,0,3,305,4100,1,0,0,0
204,Tile: Church A,0,3,313,4100,2,0,0,0
205,Tile: Caravans A,0,3,307,4500,0,0,0,0
206,Tile: Sorcerer's Rise A,0,3,302,4000,0,5,0,0
207,Tile: Encampment A,0,3,312,4300,0,0,0,0
208,Tile: Encampment F,0,3,310,4350,0,1,0,0
209,Encounter: Red Wolf of Radagon,0,3,757,4682,0,0,0,401
210,Encounter: Death Rite Bird,0,3,756,4674,0,0,0,0
211,Encounter: Castle Layout A,0,3,190,4941,0,0,0,0
212,Encounter: Tree Sentinel,0,3,754,4652,0,0,0,0
213,Encounter: Draconic Sentinel,0,3,761,4653,0,0,0,0
214,Encounter: Draconic Sentinel,0,3,763,4654,0,0,0,0
215,Encounter: Ulcerated Tree Spirit,0,3,750,4663,0,0,0,0
216,Encounter: Grafted Scion,0,3,759,4665,0,0,0,0
217,Encounter: Leonine Misbegotten,0,3,762,4655,0,0,0,0
218,Encounter: Miranda Blossom,0,3,755,4671,0,0,0,0
219,Encounter: Morgott,0,3,760,4551,0,0,0,0
220,Encounter: Lion Guardian,0,3,753,4657,0,0,0,0
221,Encounter: Ancient Hero of Zamor,0,3,758,4669,0,0,0,0
222,Tile: Evergaol B,0,3,604,4660,0,5,0,0
223,Tile: Evergaol C,0,3,605,4670,0,0,0,0
224,Tile: Evergaol B,0,3,602,4660,1,2,0,0
225,Tile: Evergaol A,0,3,607,4650,0,3,0,0
226,Tile: Evergaol A,0,3,601,4650,1,5,0,0
227,Tile: Evergaol C,0,3,606,4670,1,1,0,0
228,Tile: Evergaol B,0,3,603,4660,2,4,0,0
229,Tile: Major Ruins B (Cataclysm),0,3,109,3410,3,1,0,0
230,Tile: Major Ruins B (Cataclysm),0,3,117,3410,4,1,0,0
231,Tile: Major Ruins A (Cataclysm),0,3,103,3400,1,0,0,0
232,Tile: Major Ruins A (Cataclysm),0,3,108,3400,2,0,0,0
233,Tile: Major Ruins B (Cataclysm),0,3,107,3410,5,1,0,0
234,Tile: Village,0,3,308,3790,0,0,0,0
235,Tile: Sorcerer's Rise A,0,3,300,4000,1,8,0,0
236,Tile: Encampment A,0,3,301,4300,1,0,0,0
237,Tile: Cathedral A (Cataclysm),0,4,125,3800,0,1,0,0
238,Tile: Castle (Cataclysm),0,4,107,3030,0,1,0,0
239,Tile: Fort (Cataclysm),0,4,101,3000,0,1,0,0
240,Tile: Cathedral A (Cataclysm),0,4,111,3800,1,0,0,0
241,Tile: Large Encampment (Cataclysm),0,4,110,3220,0,0,0,0
242,Tile: Large Encampment,0,4,116,3200,0,1,0,0
243,Tile: Large Encampment,0,4,113,3200,1,0,0,0
244,Tile: Major Ruins C (Cataclysm),0,4,104,3420,0,0,0,0
245,Tile: Major Ruins A (Cataclysm),0,4,117,3400,0,1,0,0
246,Tile: Major Ruins A (Cataclysm),0,4,106,3400,1,0,0,0
247,Tile: Major Ruins C (Cataclysm),0,4,109,3420,1,0,0,0
248,Tile: Encampment B,0,4,357,4301,0,0,0,0
249,Tile: Church A,0,4,306,4100,0,0,0,0
250,Tile: Church A,0,4,301,4100,1,0,0,0
251,Tile: Church A,0,4,310,4100,2,0,0,0
252,Tile: Caravans A,0,4,312,4500,0,0,0,0
253,Tile: Sorcerer's Rise A,0,4,305,4000,0,8,0,0
254,Tile: Encampment F,0,4,313,4350,0,1,0,0
255,Tile: Encampment A,0,4,308,4300,0,1,0,0
256,Encounter: Ancient Hero of Zamor,0,4,757,4695,0,0,0,419
257,Encounter: Magma Wyrm,0,4,756,4668,0,0,0,0
258,Encounter: Castle Layout A,0,4,190,4941,0,0,0,0
259,Encounter: Ancestor Spirit,0,4,762,4664,0,0,0,0
260,Encounter: Dragon,0,4,754,4658,0,0,0,0
261,Encounter: Tree Sentinel,0,4,759,4652,0,0,0,0
262,Encounter: Erdtree Avatar,0,4,750,4667,0,0,0,0
263,Encounter: Lion Guardian,0,4,760,4657,0,0,0,0
264,Encounter: Grafted Scion,0,4,753,4665,0,0,0,0
265,Encounter: Miranda Blossom,0,4,763,4671,0,0,0,0
266,Encounter: Golden Hippopotamus,0,4,758,4672,0,0,0,0
267,Encounter: Leonine Misbegotten,0,4,755,4655,0,0,0,0
268,Encounter: Dragon,0,4,761,4659,0,0,0,0
269,Encounter: Royal Riders,0,4,646,4606,0,0,0,0
270,Encounter: Guardian Golems,0,4,661,4605,0,0,0,0
271,Encounter: Trolls- Knights and Soldiers,0,4,619,4600,0,0,0,0
272,Encounter: Dragons,0,4,653,4604,0,0,0,0
273,Encounter: Ants,0,4,642,4602,0,0,0,0
274,Encounter: Fingercreepers,0,4,625,4603,0,0,0,0
275,Encounter: Large Dogs and Crows,0,4,657,4601,0,0,0,0
276,Encounter: Dragons,0,4,627,4604,1,0,0,0
277,Encounter: Guardian Golems,0,4,617,4605,1,0,0,0
278,Encounter: Trolls- Knights and Soldiers,0,4,628,4600,1,0,0,0
279,Encounter: Trolls- Knights and Soldiers,0,4,638,4600,2,0,0,0
280,Encounter: Guardian Golems,0,4,662,4605,2,0,0,0
281,Encounter: Dragons,0,4,632,4604,2,0,0,0
282,Encounter: Dragons,0,4,654,4604,3,0,0,0
283,Encounter: Dragons,0,4,647,4604,4,0,0,0
284,Encounter: Ants,0,4,660,4602,1,0,0,0
285,Encounter: Trolls- Knights and Soldiers,0,4,618,4600,3,0,0,0
286,Encounter: Large Dogs and Crows,0,4,615,4601,1,0,0,0
287,Encounter: Dragons,0,4,648,4604,5,0,0,0
288,Encounter: Royal Riders,0,4,629,4606,1,0,0,0
289,Encounter: Royal Riders,0,4,651,4606,2,0,0,0
290,Encounter: Royal Riders,0,4,624,4606,3,0,0,0
291,Encounter: Large Dogs and Crows,0,4,623,4601,2,0,0,0
292,Encounter: Fingercreepers,0,4,630,4603,1,0,0,0
293,Encounter: Dragons,0,4,633,4604,6,0,0,0
294,Encounter: Fingercreepers,0,4,649,4603,2,0,0,0
295,Encounter: Guardian Golems,0,4,631,4605,3,0,0,0
296,Encounter: Royal Riders,0,4,635,4606,4,0,0,0
297,Encounter: Large Dogs and Crows,0,4,626,4601,3,0,0,0
298,Encounter: Trolls- Knights and Soldiers,0,4,639,4600,4,0,0,0
299,Encounter: Fingercreepers,0,4,621,4603,3,0,0,0
300,Encounter: Trolls- Knights and Soldiers,0,4,655,4600,5,0,0,0
301,Encounter: Fingercreepers,0,4,643,4603,4,0,0,0
302,Encounter: Guardian Golems,0,4,659,4605,4,0,0,0
303,Encounter: Guardian Golems,0,4,645,4605,5,0,0,0
304,Encounter: Royal Riders,0,4,616,4606,5,0,0,0
305,Encounter: Royal Riders,0,4,620,4606,6,0,0,0
306,Encounter: Guardian Golems,0,4,644,4605,6,0,0,0
307,Encounter: Trolls- Knights and Soldiers,0,4,656,4600,6,0,0,0
308,Encounter: Ants,0,4,636,4602,2,0,0,0
309,Encounter: Large Dogs and Crows,0,4,658,4601,4,0,0,0
310,Encounter: Large Dogs and Crows,0,4,641,4601,5,0,0,0
311,Encounter: Fingercreepers,0,4,622,4603,5,0,0,0
312,Encounter: Large Dogs and Crows,0,4,650,4601,6,0,0,0
313,Encounter: Ants,0,4,634,4602,3,0,0,0
314,Encounter: Royal Riders,0,4,640,4606,7,0,0,0
315,Encounter: Ants,0,4,652,4602,4,0,0,0
316,Encounter: Fingercreepers,0,4,637,4603,6,0,0,0
317,Tile: Evergaol C,0,4,606,4670,0,3,0,0
318,Tile: Evergaol B,0,4,602,4660,0,2,0,0
319,Tile: Evergaol B,0,4,605,4660,1,4,0,0
320,Tile: Evergaol B,0,4,601,4660,2,5,0,0
321,Tile: Evergaol A,0,4,607,4650,0,3,0,0
322,Tile: Evergaol C,0,4,604,4670,1,1,0,0
323,Tile: Evergaol A,0,4,603,4650,1,2,0,0
324,Tile: Castle (Cataclysm),0,4,112,3030,1,1,0,0
325,Tile: Large Encampment,0,4,103,3200,2,1,0,0
326,Tile: Major Ruins A (Cataclysm),0,4,120,3400,2,1,0,0
327,Tile: Major Ruins A (Cataclysm),0,4,100,3400,3,1,0,0
328,Tile: Major Ruins C (Cataclysm),0,4,114,3420,2,0,0,0
329,Tile: Village,0,4,314,3790,0,0,0,0
330,Tile: Caravans A,0,4,302,4500,1,0,0,0
331,Tile: Sorcerer's Rise A,0,4,300,4000,1,6,0,0
332,Tile: Cathedral A (Cataclysm),0,5,126,3800,0,1,0,0
333,Tile: Castle (Cataclysm),0,5,100,3030,0,1,0,0
334,Tile: Fort (Cataclysm),0,5,111,3000,0,1,0,0
335,Tile: Cathedral A (Cataclysm),0,5,109,3800,1,0,0,0
336,Tile: Large Encampment,0,5,106,3200,0,1,0,0
337,Tile: Large Encampment,0,5,112,3200,1,0,0,0
338,Tile: Large Encampment (Cataclysm),0,5,120,3220,0,0,0,0
339,Tile: Major Ruins B (Cataclysm),0,5,104,3410,0,0,0,0
340,Tile: Major Ruins A (Cataclysm),0,5,117,3400,0,0,0,0
341,Tile: Major Ruins C (Cataclysm),0,5,114,3420,0,0,0,0
342,Tile: Major Ruins C (Cataclysm),0,5,103,3420,1,0,0,0
343,Tile: Caravans B,0,5,358,4501,0,0,0,0
344,Tile: Church A,0,5,301,4100,0,0,0,0
345,Tile: Church A,0,5,307,4100,1,0,0,0
346,Tile: Church A,0,5,312,4100,2,0,0,0
347,Tile: Caravans A,0,5,306,4500,0,0,0,0
348,Tile: Sorcerer's Rise A,0,5,300,4000,0,9,0,0
349,Tile: Encampment A,0,5,310,4300,0,1,0,0
350,Tile: Encampment A,0,5,313,4300,1,0,0,0
351,Encounter: Grafted Scion,0,5,757,4691,0,0,0,415
352,Encounter: Draconic Sentinel,0,5,756,4654,0,0,0,0
353,Encounter: Castle Layout C,0,5,190,4943,0,0,0,0
354,Encounter: Valiant Gargoyle,0,5,759,4666,0,0,0,0
355,Encounter: Dragon,0,5,755,4658,0,0,0,0
356,Encounter: Death Rite Bird,0,5,762,4674,0,0,0,0
357,Encounter: Magma Wyrm,0,5,754,4668,0,0,0,0
358,Encounter: Golden Hippopotamus,0,5,758,4672,0,0,0,0
359,Encounter: Red Wolf of Radagon,0,5,753,4651,0,0,0,0
360,Encounter: Dragon,0,5,761,4659,0,0,0,0
361,Encounter: Lion Guardian,0,5,763,4657,0,0,0,0
362,Encounter: Ancient Hero of Zamor,0,5,750,4669,0,0,0,0
363,Encounter: Wormface and Night's Cavalry,0,5,760,4662,0,0,0,0
364,Encounter: Royal Riders,0,5,657,4606,0,0,0,0
365,Encounter: Trolls- Knights and Soldiers,0,5,650,4600,0,0,0,0
366,Encounter: Fingercreepers,0,5,652,4603,0,0,0,0
367,Encounter: Ants,0,5,627,4602,0,0,0,0
368,Encounter: Dragons,0,5,626,4604,0,0,0,0
369,Encounter: Guardian Golems,0,5,635,4605,0,0,0,0
370,Encounter: Large Dogs and Crows,0,5,616,4601,0,0,0,0
371,Encounter: Trolls- Knights and Soldiers,0,5,618,4600,1,0,0,0
372,Encounter: Trolls- Knights and Soldiers,0,5,617,4600,2,0,0,0
373,Encounter: Guardian Golems,0,5,658,4605,1,0,0,0
374,Encounter: Dragons,0,5,619,4604,1,0,0,0
375,Encounter: Fingercreepers,0,5,659,4603,1,0,0,0
376,Encounter: Dragons,0,5,655,4604,2,0,0,0
377,Encounter: Royal Riders,0,5,624,4606,1,0,0,0
378,Encounter: Dragons,0,5,636,4604,3,0,0,0
379,Encounter: Royal Riders,0,5,662,4606,2,0,0,0
380,Encounter: Royal Riders,0,5,648,4606,3,0,0,0
381,Encounter: Royal Riders,0,5,631,4606,4,0,0,0
382,Encounter: Dragons,0,5,643,4604,4,0,0,0
383,Encounter: Large Dogs and Crows,0,5,656,4601,1,0,0,0
384,Encounter: Dragons,0,5,647,4604,5,0,0,0
385,Encounter: Large Dogs and Crows,0,5,622,4601,2,0,0,0
386,Encounter: Guardian Golems,0,5,645,4605,2,0,0,0
387,Encounter: Dragons,0,5,644,4604,6,0,0,0
388,Encounter: Trolls- Knights and Soldiers,0,5,660,4600,3,0,0,0
389,Encounter: Trolls- Knights and Soldiers,0,5,661,4600,4,0,0,0
390,Encounter: Fingercreepers,0,5,651,4603,2,0,0,0
391,Encounter: Large Dogs and Crows,0,5,625,4601,3,0,0,0
392,Encounter: Ants,0,5,642,4602,1,0,0,0
393,Encounter: Ants,0,5,629,4602,2,0,0,0
394,Encounter: Trolls- Knights and Soldiers,0,5,620,4600,5,0,0,0
395,Encounter: Guardian Golems,0,5,639,4605,3,0,0,0
396,Encounter: Fingercreepers,0,5,641,4603,3,0,0,0
397,Encounter: Guardian Golems,0,5,621,4605,4,0,0,0
398,Encounter: Royal Riders,0,5,632,4606,5,0,0,0
399,Encounter: Large Dogs and Crows,0,5,653,4601,4,0,0,0
400,Encounter: Large Dogs and Crows,0,5,638,4601,5,0,0,0
401,Encounter: Ants,0,5,634,4602,3,0,0,0
402,Encounter: Large Dogs and Crows,0,5,633,4601,6,0,0,0
403,Encounter: Royal Riders,0,5,628,4606,6,0,0,0
404,Encounter: Guardian Golems,0,5,637,4605,5,0,0,0
405,Encounter: Guardian Golems,0,5,615,4605,6,0,0,0
406,Encounter: Fingercreepers,0,5,646,4603,4,0,0,0
407,Encounter: Royal Riders,0,5,623,4606,7,0,0,0
408,Encounter: Trolls- Knights and Soldiers,0,5,640,4600,6,0,0,0
409,Encounter: Ants,0,5,654,4602,4,0,0,0
410,Encounter: Ants,0,5,630,4602,5,0,0,0
411,Encounter: Ants,0,5,649,4602,6,0,0,0
412,Tile: Evergaol B,0,5,606,4660,0,5,0,0
413,Tile: Evergaol B,0,5,604,4660,1,6,0,0
414,Tile: Evergaol C,0,5,601,4670,0,1,0,0
415,Tile: Evergaol A,0,5,607,4650,0,5,0,0
416,Tile: Evergaol C,0,5,602,4670,1,3,0,0
417,Tile: Evergaol B,0,5,605,4660,2,4,0,0
418,Tile: Evergaol A,0,5,603,4650,1,3,0,0
419,Tile: Cathedral A (Cataclysm),0,5,107,3800,2,1,0,0
420,Tile: Large Encampment,0,5,116,3200,2,1,0,0
421,Tile: Large Encampment,0,5,113,3200,3,0,0,0
422,Tile: Major Ruins B (Cataclysm),0,5,101,3410,1,0,0,0
423,Tile: Major Ruins C (Cataclysm),0,5,110,3420,2,0,0,0
