ID,Name,unknown_0,patternId,modifierSet,modifier,eventFlag,patternSetId,targetBoss,rareMap,
132,[Gladius] Standard,1,11,99999,0,7535,0,0,0
133,[Gladius] Standard,0,12,0,10,7600,0,0,0
134,[Gladius] Standard,0,12,0,0,0,0,0,0
135,[Gladius] Standard,0,12,190,701,0,0,0,0
136,[Gladius] Standard,0,12,300,1102,0,0,0,0
137,[Gladius] Standard,0,12,310,1105,0,0,0,0
138,[Gladius] Standard,0,12,350,0,0,0,0,0
139,[Gladius] Standard,0,12,360,1304,0,0,0,0
140,[Gladius] Standard,0,12,800,0,8002,0,0,0
141,[Gladius] Standard,0,12,3700,0,0,0,0,0
142,[Gladius] Standard,1,12,99999,0,7535,0,0,0
143,[Gladius] Standard,0,13,0,10,7600,0,0,0
144,[Gladius] Standard,0,13,0,0,0,0,0,0
145,[Gladius] Standard,0,13,190,700,0,0,0,0
146,[Gladius] Standard,0,13,300,1102,0,0,0,0
147,[Gladius] Standard,0,13,310,1105,0,0,0,0
148,[Gladius] Standard,0,13,350,1104,0,0,0,0
149,[Gladius] Standard,0,13,360,1303,0,0,0,0
150,[Gladius] Standard,0,13,800,0,8007,0,0,0
151,[Gladius] Standard,0,13,3700,0,0,0,0,0
152,[Gladius] Standard,1,13,99999,0,7535,0,0,0
153,[Gladius] Standard,0,14,0,10,7600,0,0,0
154,[Gladius] Standard,0,14,0,0,0,0,0,0
155,[Gladius] Standard,0,14,190,700,0,0,0,0
156,[Gladius] Standard,0,14,300,1102,0,0,0,0
157,[Gladius] Standard,0,14,310,1105,0,0,0,0
158,[Gladius] Standard,0,14,350,0,0,0,0,0
159,[Gladius] Standard,0,14,360,1304,0,0,0,0
160,[Gladius] Standard,0,14,800,0,8010,0,0,0
161,[Gladius] Standard,0,14,3700,1100,0,0,0,0
162,[Gladius] Standard,1,14,99999,0,7535,0,0,0
163,[Gladius] Standard,0,15,0,10,7600,0,0,0
164,[Gladius] Standard,0,15,0,0,0,0,0,0
165,[Gladius] Standard,0,15,190,706,0,0,0,0
166,[Gladius] Standard,0,15,300,1102,0,0,0,0
167,[Gladius] Standard,0,15,310,1105,0,0,0,0
168,[Gladius] Standard,0,15,350,0,0,0,0,0
169,[Gladius] Standard,0,15,360,1304,0,0,0,0
170,[Gladius] Standard,0,15,800,0,8003,0,0,0
171,[Gladius] Standard,0,15,3700,0,0,0,0,0
172,[Gladius] Standard,1,15,99999,0,7535,0,0,0
173,[Gladius] Standard,0,16,0,10,7600,0,0,0
174,[Gladius] Standard,0,16,0,200,0,0,0,0
175,[Gladius] Standard,0,16,190,706,0,0,0,0
176,[Gladius] Standard,0,16,300,1101,0,0,0,0
177,[Gladius] Standard,0,16,310,1105,0,0,0,0
178,[Gladius] Standard,0,16,320,9000,0,0,0,0
179,[Gladius] Standard,0,16,350,0,0,0,0,0
180,[Gladius] Standard,0,16,360,1304,0,0,0,0
181,[Gladius] Standard,0,16,800,0,8005,0,0,0
182,[Gladius] Standard,0,16,3010,800,7701,0,0,0
183,[Gladius] Standard,0,16,3700,0,0,0,0,0
184,[Gladius] Standard,1,16,99999,0,7535,0,0,0
185,[Gladius] Standard,0,17,0,10,7600,0,0,0
186,[Gladius] Standard,0,17,0,0,0,0,0,0
187,[Gladius] Standard,0,17,190,708,0,0,0,0
188,[Gladius] Standard,0,17,300,1101,0,0,0,0
189,[Gladius] Standard,0,17,310,1105,0,0,0,0
190,[Gladius] Standard,0,17,320,9000,0,0,0,0
191,[Gladius] Standard,0,17,350,1104,0,0,0,0
192,[Gladius] Standard,0,17,360,1303,0,0,0,0
193,[Gladius] Standard,0,17,800,0,8002,0,0,0
194,[Gladius] Standard,0,17,3700,0,0,0,0,0
195,[Gladius] Standard,1,17,99999,0,7535,0,0,0
196,[Gladius] Standard,0,18,0,10,7600,0,0,0
197,[Gladius] Standard,0,18,0,200,0,0,0,0
198,[Gladius] Standard,0,18,190,703,0,0,0,0
199,[Gladius] Standard,0,18,300,1102,0,0,0,0
200,[Gladius] Standard,0,18,310,1105,0,0,0,0
201,[Gladius] Standard,0,18,350,1104,0,0,0,0
202,[Gladius] Standard,0,18,360,1303,0,0,0,0
203,[Gladius] Standard,0,18,800,0,8010,0,0,0
204,[Gladius] Standard,0,18,3010,800,7701,0,0,0
205,[Gladius] Standard,0,18,3700,0,0,0,0,0
206,[Gladius] Standard,1,18,99999,0,7535,0,0,0
207,[Gladius] Standard,0,19,0,10,7600,0,0,0
208,[Gladius] Standard,0,19,0,0,0,0,0,0
209,[Gladius] Standard,0,19,190,702,0,0,0,0
210,[Gladius] Standard,0,19,300,1101,0,0,0,0
211,[Gladius] Standard,0,19,310,1105,0,0,0,0
212,[Gladius] Standard,0,19,320,9000,0,0,0,0
213,[Gladius] Standard,0,19,350,0,0,0,0,0
214,[Gladius] Standard,0,19,360,1304,0,0,0,0
215,[Gladius] Standard,0,19,800,0,8009,0,0,0
216,[Gladius] Standard,0,19,3700,0,0,0,0,0
217,[Gladius] Standard,1,19,99999,0,7535,0,0,0
218,[Gladius] Mountaintops,0,20,0,11,7601,1,0,1
219,[Gladius] Mountaintops,0,20,0,180,0,1,0,1
220,[Gladius] Mountaintops,0,20,150,9002,0,1,0,1
221,[Gladius] Mountaintops,0,20,190,708,0,1,0,1
222,[Gladius] Mountaintops,0,20,300,1101,0,1,0,1
223,[Gladius] Mountaintops,0,20,310,1106,0,1,0,1
224,[Gladius] Mountaintops,0,20,320,9001,0,1,0,1
225,[Gladius] Mountaintops,0,20,350,0,0,1,0,1
226,[Gladius] Mountaintops,0,20,360,1301,0,1,0,1
227,[Gladius] Mountaintops,0,20,800,0,8008,1,0,1
228,[Gladius] Mountaintops,0,20,3030,801,7724,1,0,1
229,[Gladius] Mountaintops,0,20,3600,1151,0,1,0,1
230,[Gladius] Mountaintops,0,20,3700,1100,0,1,0,1
231,[Gladius] Mountaintops,1,20,99999,0,7535,1,0,1
232,[Gladius] Mountaintops,0,21,0,11,7601,1,0,1
233,[Gladius] Mountaintops,0,21,0,200,0,1,0,1
234,[Gladius] Mountaintops,0,21,150,9002,0,1,0,1
235,[Gladius] Mountaintops,0,21,190,704,0,1,0,1
236,[Gladius] Mountaintops,0,21,300,1101,0,1,0,1
237,[Gladius] Mountaintops,0,21,310,1105,0,1,0,1
238,[Gladius] Mountaintops,0,21,320,9001,0,1,0,1
239,[Gladius] Mountaintops,0,21,350,0,0,1,0,1
240,[Gladius] Mountaintops,0,21,360,1301,0,1,0,1
241,[Gladius] Mountaintops,0,21,800,0,8008,1,0,1
242,[Gladius] Mountaintops,0,21,3010,800,7701,1,0,1
243,[Gladius] Mountaintops,0,21,3700,0,0,1,0,1
244,[Gladius] Mountaintops,1,21,99999,0,7535,1,0,1
245,[Gladius] Mountaintops,0,22,0,11,7601,1,0,1
246,[Gladius] Mountaintops,0,22,0,0,0,1,0,1
247,[Gladius] Mountaintops,0,22,150,9002,0,1,0,1
248,[Gladius] Mountaintops,0,22,190,701,0,1,0,1
249,[Gladius] Mountaintops,0,22,300,1102,0,1,0,1
250,[Gladius] Mountaintops,0,22,310,1105,0,1,0,1
251,[Gladius] Mountaintops,0,22,350,0,0,1,0,1
252,[Gladius] Mountaintops,0,22,360,1301,0,1,0,1
253,[Gladius] Mountaintops,0,22,800,0,8010,1,0,1
254,[Gladius] Mountaintops,0,22,3700,0,0,1,0,1
255,[Gladius] Mountaintops,1,22,99999,0,7535,1,0,1
256,[Gladius] Mountaintops,0,23,0,11,7601,1,0,1
257,[Gladius] Mountaintops,0,23,0,0,0,1,0,1
258,[Gladius] Mountaintops,0,23,150,9002,0,1,0,1
259,[Gladius] Mountaintops,0,23,190,708,0,1,0,1
260,[Gladius] Mountaintops,0,23,300,1102,0,1,0,1
261,[Gladius] Mountaintops,0,23,310,1105,0,1,0,1
262,[Gladius] Mountaintops,0,23,350,1104,0,1,0,1
263,[Gladius] Mountaintops,0,23,360,1300,0,1,0,1
264,[Gladius] Mountaintops,0,23,800,0,8008,1,0,1
265,[Gladius] Mountaintops,0,23,3700,1100,0,1,0,1
266,[Gladius] Mountaintops,1,23,99999,0,7535,1,0,1
267,[Gladius] Mountaintops,0,24,0,11,7601,1,0,1
268,[Gladius] Mountaintops,0,24,0,0,0,1,0,1
269,[Gladius] Mountaintops,0,24,150,9002,0,1,0,1
270,[Gladius] Mountaintops,0,24,190,708,0,1,0,1
271,[Gladius] Mountaintops,0,24,300,1102,0,1,0,1
272,[Gladius] Mountaintops,0,24,310,1105,0,1,0,1
273,[Gladius] Mountaintops,0,24,350,0,0,1,0,1
274,[Gladius] Mountaintops,0,24,360,1300,0,1,0,1
275,[Gladius] Mountaintops,0,24,800,0,8011,1,0,1
276,[Gladius] Mountaintops,0,24,3700,0,0,1,0,1
277,[Gladius] Mountaintops,1,24,99999,0,7535,1,0,1
278,[Gladius] The Crater,0,25,0,12,7602,2,0,2
279,[Gladius] The Crater,0,25,0,0,0,2,0,2
280,[Gladius] The Crater,0,25,150,9002,0,2,0,2
281,[Gladius] The Crater,0,25,190,704,0,2,0,2
282,[Gladius] The Crater,0,25,300,1101,0,2,0,2
283,[Gladius] The Crater,0,25,310,1105,0,2,0,2
284,[Gladius] The Crater,0,25,320,9001,0,2,0,2
285,[Gladius] The Crater,0,25,350,0,0,2,0,2
286,[Gladius] The Crater,0,25,360,1301,0,2,0,2
287,[Gladius] The Crater,0,25,800,0,8010,2,0,2
288,[Gladius] The Crater,0,25,3700,0,0,2,0,2
289,[Gladius] The Crater,1,25,99999,0,7535,2,0,2
290,[Gladius] The Crater,0,26,0,12,7602,2,0,2
291,[Gladius] The Crater,0,26,0,0,0,2,0,2
292,[Gladius] The Crater,0,26,150,9002,0,2,0,2
293,[Gladius] The Crater,0,26,190,700,0,2,0,2
294,[Gladius] The Crater,0,26,300,1102,0,2,0,2
295,[Gladius] The Crater,0,26,310,1105,0,2,0,2
296,[Gladius] The Crater,0,26,350,0,0,2,0,2
297,[Gladius] The Crater,0,26,360,1301,0,2,0,2
298,[Gladius] The Crater,0,26,800,0,8004,2,0,2
299,[Gladius] The Crater,0,26,3700,1100,0,2,0,2
300,[Gladius] The Crater,1,26,99999,0,7535,2,0,2
301,[Gladius] The Crater,0,27,0,12,7602,2,0,2
302,[Gladius] The Crater,0,27,0,0,0,2,0,2
303,[Gladius] The Crater,0,27,150,9002,0,2,0,2
304,[Gladius] The Crater,0,27,190,705,0,2,0,2
305,[Gladius] The Crater,0,27,300,1101,0,2,0,2
306,[Gladius] The Crater,0,27,310,1105,0,2,0,2
307,[Gladius] The Crater,0,27,320,9001,0,2,0,2
308,[Gladius] The Crater,0,27,350,1104,0,2,0,2
309,[Gladius] The Crater,0,27,360,1300,0,2,0,2
310,[Gladius] The Crater,0,27,800,0,8004,2,0,2
311,[Gladius] The Crater,0,27,3700,0,0,2,0,2
312,[Gladius] The Crater,1,27,99999,0,7535,2,0,2
313,[Gladius] The Crater,0,28,0,12,7602,2,0,2
314,[Gladius] The Crater,0,28,0,180,0,2,0,2
315,[Gladius] The Crater,0,28,150,9002,0,2,0,2
316,[Gladius] The Crater,0,28,190,702,0,2,0,2
317,[Gladius] The Crater,0,28,300,1102,0,2,0,2
318,[Gladius] The Crater,0,28,310,1105,0,2,0,2
319,[Gladius] The Crater,0,28,350,0,0,2,0,2
320,[Gladius] The Crater,0,28,360,1301,0,2,0,2
321,[Gladius] The Crater,0,28,800,0,8008,2,0,2
322,[Gladius] The Crater,0,28,3030,801,7724,2,0,2
323,[Gladius] The Crater,0,28,3600,1152,0,2,0,2
324,[Gladius] The Crater,0,28,3700,0,0,2,0,2
325,[Gladius] The Crater,1,28,99999,0,7535,2,0,2
326,[Gladius] The Crater,0,29,0,12,7602,2,0,2
327,[Gladius] The Crater,0,29,0,200,0,2,0,2
328,[Gladius] The Crater,0,29,150,9002,0,2,0,2
329,[Gladius] The Crater,0,29,190,702,0,2,0,2
330,[Gladius] The Crater,0,29,300,1101,0,2,0,2
331,[Gladius] The Crater,0,29,310,1105,0,2,0,2
332,[Gladius] The Crater,0,29,320,9001,0,2,0,2
333,[Gladius] The Crater,0,29,350,0,0,2,0,2
334,[Gladius] The Crater,0,29,360,1300,0,2,0,2
335,[Gladius] The Crater,0,29,800,0,8010,2,0,2
336,[Gladius] The Crater,0,29,3010,800,7701,2,0,2
337,[Gladius] The Crater,0,29,3700,1100,0,2,0,2
338,[Gladius] The Crater,1,29,99999,0,7535,2,0,2
339,[Gladius] Rotted Woods,0,30,0,13,7603,3,0,3
340,[Gladius] Rotted Woods,0,30,0,0,0,3,0,3
341,[Gladius] Rotted Woods,0,30,150,9002,0,3,0,3
342,[Gladius] Rotted Woods,0,30,190,708,0,3,0,3
343,[Gladius] Rotted Woods,0,30,300,1101,0,3,0,3
344,[Gladius] Rotted Woods,0,30,310,1105,0,3,0,3
345,[Gladius] Rotted Woods,0,30,320,9001,0,3,0,3
346,[Gladius] Rotted Woods,0,30,350,1104,0,3,0,3
347,[Gladius] Rotted Woods,0,30,360,1302,0,3,0,3
348,[Gladius] Rotted Woods,0,30,500,0,1046300590,3,0,3
349,[Gladius] Rotted Woods,0,30,800,0,8005,3,0,3
350,[Gladius] Rotted Woods,0,30,3700,0,0,3,0,3
351,[Gladius] Rotted Woods,1,30,99999,0,7535,3,0,3
352,[Gladius] Rotted Woods,0,31,0,13,7603,3,0,3
353,[Gladius] Rotted Woods,0,31,0,0,0,3,0,3
354,[Gladius] Rotted Woods,0,31,150,9002,0,3,0,3
355,[Gladius] Rotted Woods,0,31,190,702,0,3,0,3
356,[Gladius] Rotted Woods,0,31,300,1101,0,3,0,3
357,[Gladius] Rotted Woods,0,31,310,1106,0,3,0,3
358,[Gladius] Rotted Woods,0,31,320,9001,0,3,0,3
359,[Gladius] Rotted Woods,0,31,350,0,0,3,0,3
360,[Gladius] Rotted Woods,0,31,360,1303,0,3,0,3
361,[Gladius] Rotted Woods,0,31,500,0,1057300590,3,0,3
362,[Gladius] Rotted Woods,0,31,800,0,8007,3,0,3
363,[Gladius] Rotted Woods,0,31,3700,0,0,3,0,3
364,[Gladius] Rotted Woods,1,31,99999,0,7535,3,0,3
365,[Gladius] Rotted Woods,0,32,0,13,7603,3,0,3
366,[Gladius] Rotted Woods,0,32,0,200,0,3,0,3
367,[Gladius] Rotted Woods,0,32,150,9002,0,3,0,3
368,[Gladius] Rotted Woods,0,32,190,708,0,3,0,3
369,[Gladius] Rotted Woods,0,32,300,1102,0,3,0,3
370,[Gladius] Rotted Woods,0,32,310,1105,0,3,0,3
371,[Gladius] Rotted Woods,0,32,350,0,0,3,0,3
372,[Gladius] Rotted Woods,0,32,360,1302,0,3,0,3
373,[Gladius] Rotted Woods,0,32,500,0,1047300590,3,0,3
374,[Gladius] Rotted Woods,0,32,800,0,8009,3,0,3
375,[Gladius] Rotted Woods,0,32,3010,801,7721,3,0,3
376,[Gladius] Rotted Woods,0,32,3700,0,0,3,0,3
377,[Gladius] Rotted Woods,1,32,99999,0,7535,3,0,3
378,[Gladius] Rotted Woods,0,33,0,13,7603,3,0,3
379,[Gladius] Rotted Woods,0,33,0,180,0,3,0,3
380,[Gladius] Rotted Woods,0,33,150,9002,0,3,0,3
381,[Gladius] Rotted Woods,0,33,190,708,0,3,0,3
382,[Gladius] Rotted Woods,0,33,300,1102,0,3,0,3
383,[Gladius] Rotted Woods,0,33,310,1105,0,3,0,3
384,[Gladius] Rotted Woods,0,33,350,0,0,3,0,3
385,[Gladius] Rotted Woods,0,33,360,1303,0,3,0,3
386,[Gladius] Rotted Woods,0,33,500,0,1046300590,3,0,3
387,[Gladius] Rotted Woods,0,33,800,0,8001,3,0,3
388,[Gladius] Rotted Woods,0,33,3030,801,7724,3,0,3
389,[Gladius] Rotted Woods,0,33,3600,1153,0,3,0,3
390,[Gladius] Rotted Woods,0,33,3700,0,0,3,0,3
391,[Gladius] Rotted Woods,1,33,99999,0,7535,3,0,3
392,[Gladius] Rotted Woods,0,34,0,13,7603,3,0,3
393,[Gladius] Rotted Woods,0,34,0,0,0,3,0,3
394,[Gladius] Rotted Woods,0,34,150,9002,0,3,0,3
395,[Gladius] Rotted Woods,0,34,190,701,0,3,0,3
396,[Gladius] Rotted Woods,0,34,300,1101,0,3,0,3
397,[Gladius] Rotted Woods,0,34,310,1105,0,3,0,3
398,[Gladius] Rotted Woods,0,34,320,9001,0,3,0,3
399,[Gladius] Rotted Woods,0,34,350,0,0,3,0,3
400,[Gladius] Rotted Woods,0,34,360,1303,0,3,0,3
401,[Gladius] Rotted Woods,0,34,500,0,1047300590,3,0,3
402,[Gladius] Rotted Woods,0,34,800,0,8002,3,0,3
403,[Gladius] Rotted Woods,0,34,3700,1100,0,3,0,3
404,[Gladius] Rotted Woods,1,34,99999,0,7535,3,0,3
405,[Gladius] Shrouded City,0,35,0,15,7605,5,0,5
406,[Gladius] Shrouded City,0,35,0,180,0,5,0,5
407,[Gladius] Shrouded City,0,35,150,9002,0,5,0,5
408,[Gladius] Shrouded City,0,35,190,703,0,5,0,5
409,[Gladius] Shrouded City,0,35,300,1101,0,5,0,5
410,[Gladius] Shrouded City,0,35,310,1105,0,5,0,5
411,[Gladius] Shrouded City,0,35,320,9001,0,5,0,5
412,[Gladius] Shrouded City,0,35,350,0,0,5,0,5
413,[Gladius] Shrouded City,0,35,360,1303,0,5,0,5
414,[Gladius] Shrouded City,0,35,800,0,8002,5,0,5
415,[Gladius] Shrouded City,0,35,3030,800,7704,5,0,5
416,[Gladius] Shrouded City,0,35,3600,1154,0,5,0,5
417,[Gladius] Shrouded City,0,35,3700,0,0,5,0,5
418,[Gladius] Shrouded City,1,35,99999,0,7535,5,0,5
419,[Gladius] Shrouded City,0,36,0,15,7605,5,0,5
420,[Gladius] Shrouded City,0,36,0,0,0,5,0,5
421,[Gladius] Shrouded City,0,36,150,9002,0,5,0,5
422,[Gladius] Shrouded City,0,36,190,706,0,5,0,5
423,[Gladius] Shrouded City,0,36,300,1101,0,5,0,5
424,[Gladius] Shrouded City,0,36,310,1105,0,5,0,5
425,[Gladius] Shrouded City,0,36,320,9001,0,5,0,5
426,[Gladius] Shrouded City,0,36,350,0,0,5,0,5
427,[Gladius] Shrouded City,0,36,360,1303,0,5,0,5
428,[Gladius] Shrouded City,0,36,800,0,8002,5,0,5
429,[Gladius] Shrouded City,0,36,3700,1100,0,5,0,5
430,[Gladius] Shrouded City,1,36,99999,0,7535,5,0,5
431,[Gladius] Shrouded City,0,37,0,15,7605,5,0,5
432,[Gladius] Shrouded City,0,37,0,200,0,5,0,5
433,[Gladius] Shrouded City,0,37,150,9002,0,5,0,5
434,[Gladius] Shrouded City,0,37,190,705,0,5,0,5
435,[Gladius] Shrouded City,0,37,300,1101,0,5,0,5
436,[Gladius] Shrouded City,0,37,310,1105,0,5,0,5
437,[Gladius] Shrouded City,0,37,320,9001,0,5,0,5
438,[Gladius] Shrouded City,0,37,350,1104,0,5,0,5
439,[Gladius] Shrouded City,0,37,360,1302,0,5,0,5
440,[Gladius] Shrouded City,0,37,800,0,8005,5,0,5
441,[Gladius] Shrouded City,0,37,3010,801,7721,5,0,5
442,[Gladius] Shrouded City,0,37,3700,0,0,5,0,5
443,[Gladius] Shrouded City,1,37,99999,0,7535,5,0,5
444,[Gladius] Shrouded City,0,38,0,15,7605,5,0,5
445,[Gladius] Shrouded City,0,38,0,0,0,5,0,5
446,[Gladius] Shrouded City,0,38,150,9002,0,5,0,5
447,[Gladius] Shrouded City,0,38,190,707,0,5,0,5
448,[Gladius] Shrouded City,0,38,300,1102,0,5,0,5
449,[Gladius] Shrouded City,0,38,310,1105,0,5,0,5
450,[Gladius] Shrouded City,0,38,350,0,0,5,0,5
451,[Gladius] Shrouded City,0,38,360,1303,0,5,0,5
452,[Gladius] Shrouded City,0,38,800,0,8001,5,0,5
453,[Gladius] Shrouded City,0,38,3700,0,0,5,0,5
454,[Gladius] Shrouded City,1,38,99999,0,7535,5,0,5
455,[Gladius] Shrouded City,0,39,0,15,7605,5,0,5
456,[Gladius] Shrouded City,0,39,0,0,0,5,0,5
